has_null,wave,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,d_importance_same_race,d_importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,d_pref_o_attractive,d_pref_o_sincere,d_pref_o_intelligence,d_pref_o_funny,d_pref_o_ambitious,d_pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,d_attractive_o,d_sinsere_o,d_intelligence_o,d_funny_o,d_ambitous_o,d_shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,d_attractive_important,d_sincere_important,d_intellicence_important,d_funny_important,d_ambtition_important,d_shared_interests_important,attractive,sincere,intelligence,funny,ambition,d_attractive,d_sincere,d_intelligence,d_funny,d_ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,d_attractive_partner,d_sincere_partner,d_intelligence_partner,d_funny_partner,d_ambition_partner,d_shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,d_sports,d_tvsports,d_exercise,d_dining,d_museums,d_art,d_hiking,d_gaming,d_clubbing,d_reading,d_tv,d_theater,d_movies,d_concerts,d_music,d_shopping,d_yoga,interests_correlate,d_interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,d_expected_happy_with_sd_people,d_expected_num_interested_in_me,d_expected_num_matches,like,guess_prob_liked,d_like,d_guess_prob_liked,met,decision,decision_o,match
b'',1.0,b'female',24.0,27.0,3.0,b'[2-3]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',2.0,5.0,b'[2-5]',b'[2-5]',b'law',35.0,20.0,20.0,20.0,0.0,5.0,b'[21-100]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',8.0,7.0,6.0,9.0,7.0,4.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[0-5]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',5.0,7.0,8.0,4.0,6.0,3.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',0.29,b'[0-0.33]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',6.0,4.0,b'[6-8]',b'[0-4]',0.0,b'0',b'0',b'0'
b'',1.0,b'female',24.0,22.0,2.0,b'[2-3]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',2.0,5.0,b'[2-5]',b'[2-5]',b'law',60.0,0.0,0.0,40.0,0.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',7.0,6.0,10.0,6.0,6.0,5.0,b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',8.0,5.0,6.0,6.0,9.0,6.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',0.18,b'[0-0.33]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',7.0,3.0,b'[6-8]',b'[0-4]',0.0,b'0',b'0',b'0'
b'',1.0,b'female',24.0,22.0,2.0,b'[2-3]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',2.0,5.0,b'[2-5]',b'[2-5]',b'law',19.0,18.0,19.0,18.0,14.0,12.0,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',10.0,10.0,10.0,10.0,10.0,10.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',5.0,8.0,9.0,6.0,3.0,4.0,b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[0-5]',b'[0-5]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',0.1,b'[0-0.33]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',6.0,7.0,b'[6-8]',b'[7-10]',0.0,b'0',b'1',b'0'
b'',1.0,b'female',24.0,23.0,1.0,b'[0-1]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',2.0,5.0,b'[2-5]',b'[2-5]',b'law',30.0,5.0,15.0,40.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',9.0,9.0,9.0,9.0,9.0,9.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',7.0,9.0,7.0,6.0,5.0,7.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',-0.21,b'[-1-0]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',7.0,8.0,b'[6-8]',b'[7-10]',0.0,b'1',b'1',b'1'
b'',1.0,b'female',24.0,24.0,0.0,b'[0-1]',b'European/Caucasian-American',b'Latino/Hispanic American',b'0',2.0,5.0,b'[2-5]',b'[2-5]',b'law',30.0,10.0,20.0,10.0,10.0,20.0,b'[21-100]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',b'[16-20]',10.0,10.0,10.0,10.0,7.0,8.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[6-8]',b'[6-8]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',6.0,8.0,7.0,9.0,7.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',0.32,b'[0-0.33]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',8.0,6.0,b'[6-8]',b'[5-6]',1.0,b'0',b'1',b'0'
b'',1.0,b'female',24.0,25.0,1.0,b'[0-1]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',2.0,5.0,b'[2-5]',b'[2-5]',b'law',50.0,0.0,30.0,10.0,0.0,10.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',7.0,8.0,7.0,5.0,7.0,7.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',8.0,7.0,8.0,3.0,6.0,2.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',0.73,b'[0.33-1]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',6.0,5.0,b'[6-8]',b'[5-6]',0.0,b'0',b'1',b'0'
b'',1.0,b'female',24.0,30.0,6.0,b'[4-6]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',2.0,5.0,b'[2-5]',b'[2-5]',b'law',35.0,15.0,25.0,10.0,5.0,10.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',5.0,3.0,4.0,3.0,5.0,3.0,b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',7.0,5.0,9.0,6.0,7.0,9.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',0.6,b'[0.33-1]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',8.0,7.0,b'[6-8]',b'[7-10]',0.0,b'1',b'0',b'0'
b'',1.0,b'female',24.0,27.0,3.0,b'[2-3]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',2.0,5.0,b'[2-5]',b'[2-5]',b'law',33.33,11.11,11.11,11.11,11.11,22.22,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[21-100]',7.0,7.0,7.0,7.0,7.0,5.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',5.0,8.0,7.0,5.0,9.0,5.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[0-5]',b'[9-10]',b'[0-5]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',0.07,b'[0-0.33]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',5.0,6.0,b'[0-5]',b'[5-6]',0.0,b'0',b'1',b'0'
b'',1.0,b'female',24.0,28.0,4.0,b'[4-6]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',2.0,5.0,b'[2-5]',b'[2-5]',b'law',50.0,0.0,25.0,10.0,0.0,15.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',8.0,6.0,9.0,9.0,8.0,7.0,b'[6-8]',b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[6-8]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',7.0,6.0,8.0,9.0,4.0,5.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[0-5]',b'[0-5]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',0.11,b'[0-0.33]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',5.0,6.0,b'[0-5]',b'[5-6]',0.0,b'1',b'1',b'1'
b'',1.0,b'female',24.0,24.0,0.0,b'[0-1]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',2.0,5.0,b'[2-5]',b'[2-5]',b'law',100.0,0.0,0.0,0.0,0.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',6.0,5.0,7.0,7.0,9.0,7.0,b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',45.0,5.0,25.0,20.0,0.0,5.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,5.0,10.0,8.0,3.0,b'[6-8]',b'[0-5]',b'[9-10]',b'[6-8]',b'[0-5]',6.0,7.0,8.0,7.0,9.0,8.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',3.0,2.0,7.0,10.0,8.0,6.0,3.0,5.0,8.0,10.0,1.0,9.0,8.0,7.0,8.0,3.0,1.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[9-10]',b'[0-5]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',0.39,b'[0.33-1]',4.0,5.0,3.0,b'[0-4]',b'[4-9]',b'[3-5]',8.0,7.0,b'[6-8]',b'[7-10]',0.0,b'1',b'0',b'0'
b'',1.0,b'female',25.0,27.0,2.0,b'[2-3]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,4.0,b'[6-10]',b'[2-5]',b'Economics',35.0,20.0,20.0,20.0,0.0,5.0,b'[21-100]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',7.0,8.0,6.0,5.0,8.0,4.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',35.0,10.0,35.0,10.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',8.0,9.0,8.0,9.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',7.0,9.0,10.0,7.0,8.0,9.0,b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',-0.24,b'[-1-0]',4.0,2.0,,b'[0-4]',b'[0-3]',b'[0-2]',8.0,7.0,b'[6-8]',b'[7-10]',1.0,b'0',b'0',b'0'
b'',1.0,b'female',25.0,22.0,3.0,b'[2-3]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,4.0,b'[6-10]',b'[2-5]',b'Economics',60.0,0.0,0.0,40.0,0.0,0.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',6.0,7.0,10.0,6.0,6.0,5.0,b'[6-8]',b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',35.0,10.0,35.0,10.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',8.0,9.0,8.0,9.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',9.0,7.0,9.0,8.0,9.0,7.0,b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',-0.14,b'[-1-0]',4.0,2.0,,b'[0-4]',b'[0-3]',b'[0-2]',8.0,7.0,b'[6-8]',b'[7-10]',0.0,b'0',b'0',b'0'
b'',1.0,b'female',25.0,22.0,3.0,b'[2-3]',b'European/Caucasian-American',b'Asian/Pacific Islander/Asian-American',b'0',8.0,4.0,b'[6-10]',b'[2-5]',b'Economics',19.0,18.0,19.0,18.0,14.0,12.0,b'[16-20]',b'[16-20]',b'[16-20]',b'[16-20]',b'[0-15]',b'[0-15]',10.0,10.0,10.0,10.0,10.0,10.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',35.0,10.0,35.0,10.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',8.0,9.0,8.0,9.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',7.0,9.0,9.0,7.0,9.0,7.0,b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',0.09,b'[0-0.33]',4.0,2.0,,b'[0-4]',b'[0-3]',b'[0-2]',8.0,7.0,b'[6-8]',b'[7-10]',0.0,b'0',b'1',b'0'
b'',1.0,b'female',25.0,23.0,2.0,b'[2-3]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,4.0,b'[6-10]',b'[2-5]',b'Economics',30.0,5.0,15.0,40.0,5.0,5.0,b'[21-100]',b'[0-15]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',7.0,9.0,8.0,8.0,8.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',35.0,10.0,35.0,10.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',8.0,9.0,8.0,9.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',9.0,7.0,9.0,7.0,9.0,7.0,b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',-0.04,b'[-1-0]',4.0,2.0,,b'[0-4]',b'[0-3]',b'[0-2]',8.0,7.0,b'[6-8]',b'[7-10]',0.0,b'0',b'1',b'0'
b'',1.0,b'female',25.0,24.0,1.0,b'[0-1]',b'European/Caucasian-American',b'Latino/Hispanic American',b'0',8.0,4.0,b'[6-10]',b'[2-5]',b'Economics',30.0,10.0,20.0,10.0,10.0,20.0,b'[21-100]',b'[0-15]',b'[16-20]',b'[0-15]',b'[0-15]',b'[16-20]',6.0,10.0,8.0,6.0,,,b'[6-8]',b'[9-10]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',35.0,10.0,35.0,10.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',8.0,9.0,8.0,9.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',9.0,10.0,10.0,10.0,10.0,10.0,b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',b'[9-10]',3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',-0.14,b'[-1-0]',4.0,2.0,,b'[0-4]',b'[0-3]',b'[0-2]',9.0,,b'[9-10]',b'[0-4]',0.0,b'0',b'1',b'0'
b'',1.0,b'female',25.0,25.0,0.0,b'[0-1]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,4.0,b'[6-10]',b'[2-5]',b'Economics',50.0,0.0,30.0,10.0,0.0,10.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',7.0,6.0,6.0,6.0,6.0,6.0,b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',35.0,10.0,35.0,10.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',8.0,9.0,8.0,9.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',8.0,10.0,10.0,7.0,9.0,9.0,b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[9-10]',b'[9-10]',3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',-0.3,b'[-1-0]',4.0,2.0,,b'[0-4]',b'[0-3]',b'[0-2]',8.0,,b'[6-8]',b'[0-4]',0.0,b'0',b'1',b'0'
b'',1.0,b'female',25.0,30.0,5.0,b'[4-6]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,4.0,b'[6-10]',b'[2-5]',b'Economics',35.0,15.0,25.0,10.0,5.0,10.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',6.0,3.0,5.0,4.0,5.0,4.0,b'[6-8]',b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',b'[0-5]',35.0,10.0,35.0,10.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',8.0,9.0,8.0,9.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',8.0,9.0,10.0,7.0,7.0,9.0,b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[6-8]',b'[9-10]',3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',-0.26,b'[-1-0]',4.0,2.0,,b'[0-4]',b'[0-3]',b'[0-2]',8.0,7.0,b'[6-8]',b'[7-10]',0.0,b'0',b'0',b'0'
b'',1.0,b'female',25.0,27.0,2.0,b'[2-3]',b'European/Caucasian-American',b'European/Caucasian-American',b'1',8.0,4.0,b'[6-10]',b'[2-5]',b'Economics',33.33,11.11,11.11,11.11,11.11,22.22,b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',b'[0-15]',b'[21-100]',4.0,5.0,6.0,4.0,6.0,4.0,b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[6-8]',b'[0-5]',35.0,10.0,35.0,10.0,10.0,0.0,b'[21-100]',b'[0-15]',b'[21-100]',b'[0-15]',b'[0-15]',b'[0-15]',8.0,9.0,8.0,9.0,8.0,b'[6-8]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',7.0,9.0,9.0,8.0,9.0,7.0,b'[6-8]',b'[9-10]',b'[9-10]',b'[6-8]',b'[9-10]',b'[6-8]',3.0,8.0,7.0,8.0,5.0,5.0,8.0,4.0,5.0,7.0,8.0,7.0,7.0,7.0,5.0,8.0,7.0,b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[0-5]',b'[0-5]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[6-8]',b'[0-5]',b'[6-8]',b'[6-8]',0.29,b'[0-0.33]',4.0,2.0,,b'[0-4]',b'[0-3]',b'[0-2]',8.0,7.0,b'[6-8]',b'[7-10]',0.0,b'0',b'0',b'0'
